address,amount0,amount1,amount2,amount3,amount4,amount5
kava1jsdy97rm9px8tgh0s2chs2cxxx532uc9u8c6ag,0,0,62732310,188196930,0,0
kava179uuev2fhdeggp8kgka7rn3s6elna0w08rcznf,0,0,61733889,185201668,0,0
kava1d3c0gjcjsn4vmp3z7z0rc2g6wrca9ct2myz54z,0,0,55844874,167534622,0,0
kava13pfu5exr8v4asdfqsdgdmqeyjh5v4xcs6v7kk6,0,0,55021952,165065857,0,0
kava1fup7a5h48drujank6hdqlxmn2ygg9j6h9pqz48,0,0,54622374,163867124,0,0
kava1exq0w9rx48n0ln978cnvqdz43swzmrl7qrp5ll,0,0,52337480,157012440,0,0
kava1jqj7s38z4zpj4j9d06hpzawwy68za8lxh8glp2,0,0,51846065,155538196,0,0
kava1ft5e5mww69nnz0hzmjq0gtmgkwytsju5xz85lm,0,0,50720898,152162696,0,0
kava1c6wcz73qhstvhledmghd7xr65tpt66zmnu2cen,0,0,49980058,149940175,0,0
kava1knaneed45ydzd6gmjtjfdtgwg6v0dgq3wjqslp,0,0,49214884,147644654,0,0
kava1dfsrkxcwr87zakpgzamrg25wtgqj24zvxmrtrt,0,0,49166599,147499797,0,0
kava19ulxmfqrl2llme2ehvhhgdft5rcy7yhd4nsecm,0,0,48792106,146376319,0,0
kava19ysmx3dtgq5rt8m97d5n59mvd39jvqkrsp70vu,0,0,47335685,142007057,0,0
kava12ghtc7lxh4r9m4p5e5kc2h9xtdqjrnxpx7pmg7,0,0,44634070,133902212,0,0
kava1v0xhjlnmh0tqkfqhea0fvjj38gx2c9yalg0m64,0,0,43227717,129683153,0,0
kava1x9q84ycdj955avsezmpx9kqctcvn4cfls3dvkr,0,0,42671173,128013519,0,0
kava1le7qkhkp26la3a0y07c673c46f8lg8zjp4qav4,0,0,41359386,124078159,0,0
kava1apvf0sea38flrww7dj8hsds5pv5pq7pqvx2902,0,0,41031079,123093237,0,0
kava1t7t6fweerd5azv0rdjqggylg6zj08u5thp2uz4,0,0,37830426,113491279,0,0
kava1alk23hqrpkqmuv5wmt82jh89fsn24jjeq7w80m,0,0,37558188,112674565,0,0
kava1qkwew5p8af7na6h2v84sjkghsw38hsafg24j59,0,0,37370836,112112508,0,0
kava1v3ntxjeh3vssxk0399fr68u9aj0uz6ftyrk6nw,0,0,36326114,108978343,0,0
kava1heu0cw7mrmfn4grt84x0a36mjfjdw3hqags9zs,0,0,35955487,107866461,0,0
kava19ujd2xh0tupm09nyefuk4ue28y7hwk8p09xcd9,0,0,34845693,104537080,0,0
kava1pf235udkk8plxfxvmhrjx9g5g0yrph03t687z6,0,0,33795362,101386088,0,0
kava1e86vv4u5pkvlkgadct2jhrq57zqlls82fu8dst,0,0,32271264,96813794,0,0
kava1mcrxzav027qh5je44tqcruzpgd0myt98r6yl7y,0,0,31964264,95892794,0,0
kava1e9y8m4vfcm5aa8yku866tqnpt67046apzgnrr7,0,0,31604484,94813453,0,0
kava1r6863cfuphfqn9e8csrh5nwt478hqys0m55jev,0,0,31233026,93699079,0,0
kava1jd4ar95qqftmtt59sp02dl3awhmwtyk4k6wsd8,0,0,30584814,91754443,0,0
kava106mqnmypwadwrwn9armp04xdguep5ktjr2rac2,0,0,29435001,88305003,0,0
kava1pen6a6z7qwfjjuamtacgwcvyflcyncqv06sfkt,0,0,28764148,86292445,0,0
kava1a6jvc99glq7l4pgqcnru4dngp6dnrkn7l0c0ge,0,0,28557316,85671948,0,0
kava18sf450555tjafdznpdz4rltxjxln6rtdjm9kef,0,0,28098095,84294285,0,0
kava1ueq7wqmjspg3pgpady0w47wqf080xwz8t65z78,0,0,27650450,82951352,0,0
kava1cfrch489yjrngqx8m2jqqd58m8sal5x3jh4e59,0,0,26650145,79950437,0,0
kava1hfu4mnakfzprg67rzflcjunwcngy7aulejdjcv,0,0,25321358,75964074,0,0
kava162q54xj893897pgsqz3wtduzqrf4nl5r5arur5,0,0,25194948,75584845,0,0
kava1lvzunnw0uhp0ck4de94pykn8c0mkw3eth370wj,0,0,24931036,74793108,0,0
kava1mg48xx2kd6h9x5s60ydjrapzr4gdm3th4kqekc,0,0,24251560,72754681,0,0
kava19qrrx7jnlycqq63lmlqf5ag2xmupydf2d03rar,0,0,22951517,68854551,0,0
kava1t5dlvw5wycgvt7h99jts92r4pugkt0re9nfffq,0,0,22438782,67316347,0,0
kava1hytxa22t0ww9t8jje79negw9k4787u0euu4lxt,0,0,21954248,65862745,0,0
kava1zdusf8d0ttjqd223l3lcms383cf8p6rqjt0hd5,0,0,21511509,64534527,0,0
kava1syk8x4k6s3t9hueyej5aezw7rezpkhte8vfv7k,0,0,21338763,64016291,0,0
kava1md5cyd3ywt7zwnq74wj4lg9dydln372ac8zazq,0,0,18806896,56420690,0,0
kava1rmp2aywpm0n052g3rjpmr2kqgee3gx5lqg9f0x,0,0,18705155,56115467,0,0
kava1q2dva477jk4cgs4sk2ryzguy4wxjuw0f3vx5ny,0,0,18525885,55577656,0,0
kava1rvf5rmckl3kucut4y7v59sldzedh8tkn0aurqd,0,0,18524756,55574270,0,0
kava1lyncgcay3rfmmfcwdqvc65pmqj7zv98ahda9zp,0,0,18493018,55479054,0,0
kava1j9jrth85g8f0es0nyymc2aw0pek59smanx8hp9,0,0,18179247,54537743,0,0
kava18d6ldpxe9x8spun9ckk8395zkpvtu86u0vpr8j,0,0,18100953,54302861,0,0
kava16fe433sssj92kuqd9sl3ep2s77pww2sfnx90ds,0,0,18015090,54045271,0,0
kava102jdc2hdee5ncr8pg3fpwd7n5ywvhl42tnzgpq,0,0,17887988,53663966,0,0
kava10gl3dvxqckjrh3edqxdjn5ahnxdu4qzu2g9nxk,0,0,17851376,53554128,0,0
kava1jer82qhzmpsf3pycvdzdgw8yas62xa82wh849a,0,0,16297077,48891232,0,0
kava1tzp0424nzx4mtfywqvzgdauz4cnrwqmvfhfa80,0,0,15782288,47346865,0,0
kava1g29z6cw7s9aq6n23ez8x2zxlk2wf97p2gztszw,0,0,15778209,47334629,0,0
kava1x3dr6f78qkhqnzm9xjykhqg906lc3ztffw4y2t,0,0,15614087,46842263,0,0
kava159038leapc7gqnyl48acuzg009j6dvjzxcq7jl,0,0,14875195,44625585,0,0
kava1q8v5qek4crj94l0647x7739kh0l3mrwpa4z6l9,0,0,14788147,44364441,0,0
kava14qytyrh92u65chpwskhpeu2k6l0ss0jttzupqt,0,0,14740592,44221776,0,0
kava15cypzy0zcnpahagm63j3c5yy0lg9hmvz9y0aqh,0,0,14568689,43706069,0,0
kava1lfjqvzynrwvul3nrv8dxme3l38896nlx6f0xkw,0,0,14332934,42998804,0,0
kava1q3eh6727r3h27x9ajgd5p8suf8k0h7qjlgca5t,0,0,14129973,42389921,0,0
kava1f7ajqtr5eep5d653te07nu7320e5mn48e0kujh,0,0,13654657,40963971,0,0
kava1hpx4um09u8v7uavpr2v47rs3aehn4dfv9e9wsk,0,0,12997694,38993082,0,0
kava1l3xjnuly5nczufrkmn5pv32zf9yrj35j9ut4dh,0,0,12392521,37177563,0,0
kava1hmdwj6g25f0ku4epaff24e5fd89tft3luhzm9h,0,0,12204710,36614132,0,0
kava1tgk98tclgjmrp95rnd8enqcm8rq54pz9x9sxvq,0,0,11979562,35938687,0,0
kava1d288wgmt4yl5sv9q9m388u2qy0fmuvpn9qulmt,0,0,11799267,35397802,0,0
kava1lgayvmpjgv9rlc47zhqz80xt5dxwt2a8gj3yvz,0,0,11747645,35242936,0,0
kava1pyaceuwj6y7zlyuf0l5kg8qngq9ucsze2t94ev,0,0,11499799,34499397,0,0
kava1jy9vpk9fg64nd5f3szt65cg6akn9gypcnv0sla,0,0,11239014,33717042,0,0
kava1fcryhta3ge2z9hkupk6dxy8v28gnhv033xn5tp,0,0,11051811,33155433,0,0
kava1d2sgu08256qkgsnum324addj77svk7603rckz6,0,0,10719932,32159796,0,0
kava18mad7frgg2m7rc9fdqc54x4vlqpa642qa3kksh,0,0,10556576,31669730,0,0
kava193uw7n7pvd63cnw233xju49hgfqxdts8z8hmme,0,0,10550112,31650338,0,0
kava1j07wn75ckwp3hsnw57nqj2a6skqgvfm6vstyad,0,0,10303731,30911195,0,0
kava14g64jv9vxfnpmtuh6r79fg5jz9stpuc2c9cmyt,0,0,10231233,30693699,0,0
kava1s6ff8auxusclt26h92jlg9f4mcqsnmhjzdnpww,0,0,10203519,30610557,0,0
kava17nqlwgv4nv6373jvmyjekkvqxvsjmrpa98q2l0,0,0,9664459,28993379,0,0
kava1d89l0va5nsh55x9ffnmaf3nn3dp8dwy5qny62t,0,0,9640009,28920028,0,0
kava1khrsu4kyzs86x7qx2a56xdhewvwcns0wwtn0ad,0,0,9463982,28391947,0,0
kava1egjksafhfnq97tf3ly2xyqzukfjk4tjv67eha4,0,0,9290072,27870217,0,0
kava1cz2gx3zyj2ejdy7qdvmjavg09jwwm4twczf4lf,0,0,9269848,27809545,0,0
kava1ex8n44cmrh3nwgysuqw94hnuzxlfvkqpqyqte7,0,0,9171750,27515251,0,0
kava106meqfur9sd9jskt86nasa0g0txsz8kzcgke5g,0,0,9162440,27487320,0,0
kava10yqe2zq0fau2urxz4gm4m2x2ktpfswpj3dlztr,0,0,9158540,27475622,0,0
kava16pp8q707an3fdv8qj63p4t269k3l0daaxguk5k,0,0,9062764,27188294,0,0
kava13ql5gnxtayvzzy9unyjkx3yy6lg693x9um5fhj,0,0,8928230,26784691,0,0
kava124t8wmrpjz6kxcmsuuvcet24hmqzcrt9dugcw9,0,0,8884861,26654585,0,0
kava1ts96sd7kgfyms9f96cpa537gazqaydauz7v7j2,0,0,8510664,25531994,0,0
kava1xfw02jcrcqmz80zx55wuwgvvh374aaqtz94aer,0,0,8351875,25055627,0,0
kava1y2fnvdq9aav6r2djg0yf6pu5e52n08rkzjvwtn,0,0,8327726,24983178,0,0
kava1w5npfnyutc4r3jc3clulxv4c42x07k9dg45e3r,0,0,8137174,24411522,0,0
kava13eeqkhnlkxectuzpywecpu269c9sn78nysxx06,0,0,8070181,24210545,0,0
kava176gamcmcjnxrxzrql9uqv3q8rxy8zvf0ywp02v,0,0,7940185,23820556,0,0
kava1snuxk79mk8vvgdml2mcukthwtvccryyaw0sj2c,0,0,7862213,23586640,0,0
kava1r6wzjvfpva7ddv8dwfy4wwc40x3e3xml8lss87,0,0,7810356,23431068,0,0
kava1nvufn8k0hhqd0xz6enpc6sgh93e0zxax3sn0z7,0,0,7700155,23100466,0,0
kava1cwhkgce64ev0ddgurskmsw208j7hvnnhaexfq4,0,0,7637778,22913334,0,0
kava1jv8mn0vhj3jxsrxc57p7qc5yxdf2du44te0zrs,0,0,7302141,21906425,0,0
kava1gmslq396vj9jjfyu22lzzkdws0d3wfppcdg29t,0,0,7282827,21848481,0,0
kava1cldn3k2jw0fyq7qsezp2rg5n8efxjdug077pxg,0,0,7244653,21733959,0,0
kava1xvpkgwthmuf30qs70xy2cqvn9pxqwete3qxfzc,0,0,7117162,21351487,0,0
kava1arvsc39ytsu7tx8fhtx2c9l2naqgzhgwpce2zj,0,0,7099216,21297648,0,0
kava1g3gwgwpwmh062kx7luj4n079naa7j0yr6t46z2,0,0,6913868,20741604,0,0
kava1m0zs4n689dj9cwrjqxpsqfvpu5ydqfpr6ymxad,0,0,6729793,20189379,0,0
kava1ah9k6gudvksfcuvs7r57e5mj40yre75h6fsk98,0,0,6612021,19836065,0,0
kava125jac639jgalv5k2zuy5sgk5m2hw6ap5as98kp,0,0,6548499,19645498,0,0
kava1xzhv9jmmpl8en0kqvzrf3v009ywnx9nf3ujhkf,0,0,6475700,19427100,0,0
kava1xrycsravgssvkt2u2yd0cdet24gmrw85eghk8y,0,0,6470458,19411374,0,0
kava1jvvtclgkrelujhms4l7wgjqgq7n58v8e8q7lrt,0,0,6381838,19145515,0,0
kava1nfwg8zqdtex92vstyjush3l5dfe9f0dgzdx053,0,0,6363458,19090376,0,0
kava1zurmymawdcyvr7lpnw4qjcgxs882hcnmfnpk6q,0,0,6338489,19015467,0,0
kava10x0lh380h4pke60qh0gvrzxuaredgsl03vhpjs,0,0,6079253,18237759,0,0
kava1lpdv274plc9ck90xy0mxtyqnlftvrlpu2eml2u,0,0,6025495,18076487,0,0
kava1un4wpudp6ncz0w98gmtrtlvr0z2jgd9ha8mljn,0,0,5971815,17915446,0,0
kava1dg6n6p5kvgwkhx7u3zf3qmgaz9gfhy4r639u0h,0,0,5946945,17840836,0,0
kava1r463grxpkpgatjrg26h8vk7uvfskvkgvjwtfux,0,0,5821759,17465278,0,0
kava15q2akfg9xkq2zsya9tmg0vhvq9sd2e52ttg9e0,0,0,5810470,17431412,0,0
kava1v8kytjuzs5jgzp2nphhg8jg3474rnx8hxxldvk,0,0,5784168,17352504,0,0
kava1ljrp3ljnjmzj8fcemxcz0xuca2uzflhjvrrp3u,0,0,5776386,17329160,0,0
kava122j4s6swef5ey3h9zv556k09hzd4ekfwvqg5yj,0,0,5775670,17327012,0,0
kava1x6yk5ydvr38wqe34h5psncjnl9xufyn27puu80,0,0,5721760,17165281,0,0
kava1d2zshx6mhvhn32wjgygw88g3w3lx7l2fw5shwt,0,0,5310231,15930695,0,0
kava1r85nclq6scycuckksm38qs2k80v5sw6040tkmz,0,0,5272219,15816657,0,0
kava1zm6j8n06g89dz3ccv5fx70va9qhkxm0f6ukps0,0,0,5249738,15749214,0,0
kava1ggecdhzqwlkxxkeg727a0ejvz4q6z6gxn2r8c8,0,0,5178621,15535864,0,0
kava1h0a3at6sfruket8j8k99akw5dnup0ke9gj2vfd,0,0,5103258,15309775,0,0
kava1fd9fw2kds04twaq2k7l88ep2u4qjr2q3qy9ene,0,0,5072962,15218888,0,0
kava1mrvxnpa96z8p5lamp8y5sq980nc5p2fweg8wpp,0,0,4983876,14951629,0,0
kava19s56zk5na6z736ygkmafqhh732gyymm9a0fxeu,0,0,4841884,14525653,0,0
kava1q3vkn7dxcmxtv0n7492f5prccgmwsg6h0sppkk,0,0,4793770,14381310,0,0
kava1ep6u7p3rugedz3ev85kevk6gtx9ca066z8xazh,0,0,4714171,14142515,0,0
kava1e9z79rkyfk4654vmpl0yne75y05l34ld82t66x,0,0,4658984,13976952,0,0
kava1d5uyz3uuxuaml6zw9a7pgk3wkew757dpyqnean,0,0,4476239,13428717,0,0
kava1sg4ppk24xtq2yun6ulwf4ht5220uuump2lweq6,0,0,4445746,13337240,0,0
kava1lvr6rwypass3vvx32l8yd8dl88k4s2m098vemn,0,0,4433188,13299565,0,0
kava1n9ew4llrwexf20hjw5smh6zxx8h6kl8zaug98y,0,0,4341251,13023754,0,0
kava1guwwcc8n9e7h66qzus93muh585ckj7qsdz5pfq,0,0,4263235,12789707,0,0
kava1nx5mmge7xlfdv870ce9l5u3czhfvzvlsyxgdl8,0,0,4191056,12573170,0,0
kava1jh2jd5gmqavrs0rkvyfx0l2fxg9gnejwa88vgp,0,0,4182941,12548823,0,0
kava1rz5l2pk7yhvps6mkc8d920hxlxnhje64e4t40z,0,0,4122713,12368140,0,0
kava1vy96u9t64yv5fd7ymrs4xcrxxcqdnu4gphy7th,0,0,4078532,12235596,0,0
kava1m60f0w5w6hvkn9uvcvx820wqy69n2lzyr29jua,0,0,4003410,12010232,0,0
kava1vp80htk7ug8qgrmj6klnqp3gpqvkge2pty3fp9,0,0,3987986,11963960,0,0
kava1ckcp78vrdc3dt4x4rvrp53jct8nju8g5sahgk9,0,0,3953252,11859758,0,0
kava1vk9g75d3n80heavgz9zfckfltqsfzk3yzaeq0h,0,0,3930587,11791763,0,0
kava1tuz39ug3wq332u5w8nt4s9k59dp8aq24fneyn0,0,0,3929899,11789698,0,0
kava1xvjh824zsj26p8jj0vssyf4qda7vtvfenpv5m4,0,0,3878587,11635761,0,0
kava1yrhee8hd2jthervc4a6s3mz57z8au7g89gf3rd,0,0,3801905,11405716,0,0
kava1gnavhr2fgslqsuhmhd2x24ufvudvzy2afwnxy8,0,0,3791471,11374415,0,0
kava1ys36wy3rp9ta8vwf267g0d3g9dgc9ph648gt7u,0,0,3784031,11352093,0,0
kava19l99det960pwh0w6gxfnay7g8ujnzumn5pulhv,0,0,3775744,11327232,0,0
kava1xr63y6p4h5q64kyc9yzzcuuztcl269h0gq8hgh,0,0,3707866,11123600,0,0
kava1mxdqty6ard52ss8cztphs5nk694gkvu5ugtql7,0,0,3691439,11074319,0,0
kava146p22arsa7ad9z6h0yh3m7p3sv3t4tn2lswh67,0,0,3684743,11054230,0,0
kava18uscxs0cnj537jfvuvq8gyx6q5zd2pazwkenuc,0,0,3615946,10847840,0,0
kava1julefs8gx5snv3laa5v3kfed2eew8ljt628fea,0,0,3605141,10815424,0,0
kava1mllkjmn70pkjdtnqdqwhutnnmvvsexjg37y7fg,0,0,3585183,10755549,0,0
kava1mury9uxhez093qeexndftxenkx440fh5usdwt9,0,0,3584356,10753068,0,0
kava1ytddtw32unzqqh58nvuzdr7m6hct5vt2aeud3j,0,0,3584139,10752418,0,0
kava1c0x6c09vlkj4dhdahm67849gm8e4pe54dve8p7,0,0,3528410,10585230,0,0
kava1s0htxdkamkpdy4v623gxrkdl6yatxv0r5s2zmu,0,0,3453866,10361598,0,0
kava1hky8u6g5f972877jczqtpt5w8zgkm7udsdf28v,0,0,3409462,10228388,0,0
kava17jfdk8u3lfdxsgcpxz4u86hkxmvlj7ge846ddx,0,0,3382926,10148779,0,0
kava1yrys6dvd0lc2vz2vr77y43qz0dazwmx0kg0aqs,0,0,3349792,10049378,0,0
kava1rhquzphzzd45pe8kmgzyd3duxnszdw6ukffyrf,0,0,3300238,9900714,0,0
kava1xucv24zx372rnmyp0cgn5vr7wz2qejzdnxmeeu,0,0,3282339,9847019,0,0
kava1cdlmyz55ug2ll88py889wmd3k786s2ukn7j7sn,0,0,3229834,9689502,0,0
kava1ezd6qrpjjj7mgpk8dq2tulnmvzc7mggvzg9yyv,0,0,3203378,9610136,0,0
kava1sp2djlkamnfrgtk4520xwkz8qrdhxnr6h04xk6,0,0,3164851,9494555,0,0
kava1v09dlzhewel3wzgwy9v2slwksl4vcqvc2ymuj4,0,0,3141204,9423613,0,0
kava1fav8y6wrkkgguc7tej47ews8myzrykh55vh47x,0,0,3128240,9384722,0,0
kava1ee74h4ayzzvhfn5tzw5edkh3w52dpcw7eltuau,0,0,3121616,9364849,0,0
kava1aevj80rlqd0udyt75y0yf5c7wfuadxq0gmndq5,0,0,3104885,9314656,0,0
kava1403t79qmyhkxhxvkycxy7u6443n207gdjs75nw,0,0,3082304,9246913,0,0
kava10rqcfc4haht46dujvhd3gxw2smsxss4al52gfr,0,0,3058069,9174209,0,0
kava1uws5js9l23rnztuk4l7axgcds2tpkyr8res6pf,0,0,3009479,9028439,0,0
kava1gxe38pdkz5g2h3g07pwa96zunsyugkgxptvedq,0,0,3004405,9013216,0,0
kava1zenzjq2up4kl8ryx6sselzv367yew3dvsqlnvy,0,0,2977372,8932117,0,0
kava1gw44ajtthgfpzjerjgvu5ymv38tgq5ykgd4p8e,0,0,2943500,8830500,0,0
kava1xsq34avskr3cj0y3lnshfmd93l8sr5d4l3ve97,0,0,2887629,8662888,0,0
kava1t6lk4r9h4lal05lmty3rsyzsryj22d0zjxqnag,0,0,2817768,8453304,0,0
kava1edn4gnyrftupsaktfj3fuml43xa22j02qseycu,0,0,2816859,8450577,0,0
kava15aup0vrt7fwsaenylr0zg9xdyk49wt3gr5cjul,0,0,2804248,8412745,0,0
kava1yyhwj362jp4jkyjsfwywnpv3tmmzqa35muf47d,0,0,2792488,8377464,0,0
kava1zuy80t0q5hl3p0sm0qn5ua7rrrefy4fdtrul8p,0,0,2787238,8361716,0,0
kava1fj3jp5pev64rv5kuzrmynzvhzs5fvjajrfgzqd,0,0,2768114,8304342,0,0
kava1hn4vzrvdzhcw8n00lud37tyqejx3snpz42rpx0,0,0,2739283,8217850,0,0
kava1j8mdvfzm5h7lf64cln9q05mxxv9sw5n5ez9yye,0,0,2733635,8200907,0,0
kava13ers8ll0nn8aq0gg458m4lae6eem7grxqnu4ck,0,0,2731632,8194898,0,0
kava1qp4u3zmjwy83zcmpsqdhs3vad9ypxqc8umwrv8,0,0,2708862,8126588,0,0
kava1e9d3je9lzt26n7e3wd7f23xzcmfvt6v8vqprwt,0,0,2690385,8071157,0,0
kava124zvh202t6dpmwe0jrm50tk8u9rgc7xvnja66r,0,0,2659092,7977278,0,0
kava1z462yun8zd0en4mkzfvys27rmxp3ezuh7zpd34,0,0,2551158,7653476,0,0
kava1v843tmn7l8xws5s65xnw37fgq7ndp08yerv969,0,0,2537640,7612922,0,0
kava15vjydzyms70kys5pcuxqefugf82dndflxg5vpe,0,0,2474301,7422903,0,0
kava1kyq6kgxvsfd4w4km43hcqv6jejnmu78q8cj0l7,0,0,2464410,7393232,0,0
kava184fvh360jykjxfuyun4nedkkpe30vukpj9gxwe,0,0,2458705,7376117,0,0
kava1qa0nsl5kfeekkyz8sgracztpntt59ympqfu3qc,0,0,2457352,7372056,0,0
kava1qg307zpdkhafg9gw490v4n8p2dfrw24yl69a3p,0,0,2413670,7241010,0,0
kava1q9df7x4gvh6wl5l0akf5rnjg5079heqvena4uk,0,0,2407864,7223593,0,0
kava1gv3sgsqksnlm4gzyaq7hqchlxe5yxv95rcpmg8,0,0,2364117,7092352,0,0
kava104ytlmw3wct29ddwpv05r6a8hurrnn6x9cflxg,0,0,2334012,7002038,0,0
kava15l4sxqwvpgmgd6xd8ahppta6tw2jx9k0z4xz32,0,0,2325721,6977165,0,0
kava122qcfa7ycuumh4sh0mngwyrl3qs9323lcq80fd,0,0,2318918,6956754,0,0
kava1vtw0wqq693zll8kjqyuj3alsrl2rj254n55zvf,0,0,2291566,6874698,0,0
kava1gw2gf3sl08lm84q3l0x7p3mhe6s0l2qfk6dxr5,0,0,2286593,6859780,0,0
kava1chs6rpm4899375dh0rt6e5snyxtxl80d6830gl,0,0,2273993,6821980,0,0
kava1x5yh3fkm7h7l5k0zzc6pal2wx8g4nknv920y28,0,0,2264728,6794185,0,0
kava12dgxgyz34zl85ekl70lju22s76y2w49ynkpjfe,0,0,2242265,6726796,0,0
kava154tqdqyhr08cmgrjuw4fyaq9p9r98yj9jul6xs,0,0,2235330,6705992,0,0
kava1xe02wmdl0eyxsfx9k8vjjyd4kcln5ejfnaas67,0,0,2224927,6674782,0,0
kava1m8yf3g2m9p7danjvt4ga6vzewy380pk54scjdz,0,0,2221904,6665714,0,0
kava1twpn4c5l42zdxke5ygfp3wgd5kq7kn6u6d3tea,0,0,2203836,6611509,0,0
kava1wxx0yhpn83k8z9r6kmmezgn64jqvwsmfhenrd7,0,0,2137301,6411905,0,0
kava1a5a8p7gkr905s035r2jcjv6j7mqqup7ut3a22j,0,0,2133701,6401104,0,0
kava1fcu62vlqxjz6fdfzz6pcyl7q93rzh2hzg674gr,0,0,2119898,6359696,0,0
kava1e5t6pkv7zm8v0kx949ym4dy6twpmxluvquxjwr,0,0,2054981,6164945,0,0
kava1egnpl0w8safs3a0h4c26f2pj8emz5l5czcfnq9,0,0,2038418,6115255,0,0
kava1cuk6fsf4v3phuml7jrnc0laeheqefcp7yu6kkg,0,0,2036902,6110706,0,0
kava1479umqs4rfqnr0469r8vctht7awyvrq9mnc2p5,0,0,2006523,6019570,0,0
kava1r395zkllpcvseuykdyvyuxhkjvz8cvaczt0lwg,0,0,1999794,5999382,0,0
kava1k28pdhgxqqctveewsmdag35qua8nywetplr25d,0,0,1968829,5906487,0,0
kava19al9wsq6802cux3du827fefw2vjvghvvjefpg7,0,0,1937624,5812872,0,0
kava12mwjrzf70s3n9h6xmwxjq2u9ht99mzt7c550zl,0,0,1932546,5797640,0,0
kava1y2y7u34yxu47650ewxqfwad5se8dyse0phc93l,0,0,1927507,5782521,0,0
kava1yr3ma7u0yv76gldxwa6c54smpuen39fdvz9vt4,0,0,1925361,5776084,0,0
kava13jp5vq85xhkptnmqjex8uj5cj3fz86rtyj8esu,0,0,1920276,5760829,0,0
kava1r3s8lf78uc26t8lyx7ltm6pfsdg7yakymkw7hv,0,0,1916297,5748891,0,0
kava1h8u9uqam5x6mhy9e4nj5la8vjvy4mxea8pjtwn,0,0,1916167,5748501,0,0
kava1juk7lyajqnt9rn3cp3ett0uxd8pf3s30cvvefw,0,0,1913490,5740472,0,0
kava17d88pspnugtqawdzsuyh8afgmgrzqjqa0yn6v3,0,0,1912935,5738805,0,0
kava1n0x0d6x07p7st47jj562ruwlrvynvpw22hu4qz,0,0,1908606,5725819,0,0
kava14zfhh8jkjltnnafzm06xns86ar0qjmtg8dt82s,0,0,1908518,5725556,0,0
kava1qneuga4y3n4fhhxs7dtxej9sgxnm2v4f5w2cgr,0,0,1903728,5711185,0,0
